,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
490,11,6,72,97.9499969482422,2.0,13.09300899382891,0.0,2.0,16.695253262296323,7.014545688172803,0.04306479170918465,0.027777777777777776,2214665.3753633644,272606.4630737801
491,11,5,99,69.94999694824219,7.071067811865476,15.089640620802115,5.0,5.0,3.1483049392700195,4.906055927276611,0.0315106064081192,0.07142492739258056,1311790.9659561035,191344.37809620192
492,11,4,72,89.75,2.8284271247461903,16.837381322551654,2.0,2.0,0.35100460052490234,2.9811482429504395,0.02736914157867432,0.03928371006591931,1880552.931616512,242778.33952707614
493,11,3,93,71.64999389648438,2.8284271247461903,14.161458542223432,2.0,2.0,1.8796520233154297,2.0187292098999023,0.03687284141778946,0.03041319488974398,1350892.8480222165,194984.58736299176
494,11,2,74,77.74996948242188,3.0,18.524526157859167,0.0,3.0,1.9184312820434568,1.9868412017822263,0.08824355155229567,0.040540540540540536,1604184.189179354,222460.32112979933
495,11,1,79,94.09994506835938,9.486832980505136,7.530327530894788,9.0,3.0,4.816671848297119,4.894147515296937,0.03243647515773773,0.12008649342411568,2215375.0327121946,270651.1367872803
496,12,8,75,100.1999969482422,5.0990195135927845,18.338369004084413,1.0,5.0,0.7958474159240723,2.23528790473938,0.05981577932834625,0.06798692684790379,2398926.2240822674,288796.7799759669
497,12,7,90,84.94999694824219,2.8284271247461903,16.46236966784782,2.0,2.0,5.96376640687231,9.571699810680002,0.07743018865585327,0.03142696805273545,1908659.6317506328,252808.1440877565
498,12,6,85,81.95001220703125,2.8284271247461903,12.397362145665026,2.0,2.0,8.855431079864502,3.309376239776612,0.010032344609498978,0.03327561323230812,1602077.08625149,218015.07721783253
499,12,5,90,97.95004272460938,3.0,16.702088927400176,3.0,0.0,1.220510482788086,1.0666995048522951,0.05162809044122696,0.03333333333333333,2109697.940020092,263712.2425025115
500,12,4,99,81.80001831054688,4.242640687119285,17.750135881939286,3.0,3.0,3.8644399642944336,3.9664664268493652,0.07814400643110275,0.04285495643554833,1643011.3355845534,225684.96362998302
