path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
29,3,119,364.3999938964844,2.8284271247461903,27.7698360720557,2.0,2.0,15.89845591597259,15.748535471502693,0.003270559711381793,0.023768295165934372,5207022.492605758,479345.27415185206
29,2,236,164.550048828125,3.0,20.82754511514273,3.0,0.0,10.054408550262453,10.276296615600586,0.0036363147664815187,0.012711864406779662,1551947.623311768,213176.40075693207
29,1,107,218.75,2.8284271247461903,23.042914328994417,2.0,2.0,2.0183029174804688,2.0263597965240483,0.03463050350546837,0.026433898362113926,2454348.9055331685,289247.79241671413
30,3,247,370.1500244140625,1.4142135623730951,49.59832233083045,1.0,1.0,2.8636684417724614,0.17631769180297852,0.07454339414834976,0.005725560981267592,5413169.517378018,492106.31976163806
30,2,215,190.55001831054688,21.95449840010015,19.903823906795715,11.0,19.0,31.824581526219845,3.9793604435399175,0.0014174357056617735,0.10211394604697743,1735897.8543785228,229925.28766841372
30,1,116,415.300048828125,20.615528128088304,40.39848422728765,8.0,19.0,5.050854682922363,0.038012444972991936,0.0799548476934433,0.17772007006972676,5924002.236896208,523612.7691841982
31,4,207,258.39999389648443,19.4164878389476,47.778567705135444,4.0,19.0,8.019404411315918,18.857145726680763,0.007940495386719705,0.09379945815916715,3658876.7279316215,377384.3194630529
32,4,158,318.7500305175781,15.620499351813308,21.930175380915603,10.0,12.0,8.019404411315918,18.857145726680763,0.095038540661335,0.0988639199481855,4385643.6857030755,430047.74486663396
32,1,198,271.95004272460943,2.0,43.60540245020295,2.0,0.0,17.858054764801636,40.433848274347845,0.07865748554468155,0.010101010101010102,3229599.905006152,354494.64363577456
33,3,191,286.20001220703125,17.029386365926403,55.62230179729515,13.0,11.0,16.020557165145874,18.335642099380493,0.006128879263997078,0.08915909092108064,4001572.1348969215,404219.8274275348
34,3,196,338.2499694824219,16.55294535724685,48.317516378684765,7.0,15.0,16.020557165145874,18.335642099380493,0.00543158920481801,0.08445380284309617,4933354.085679073,464090.91395237856
35,5,112,223.3000030517578,16.0312195418814,50.38961491629736,16.0,1.0,52.98520375369117,36.07158566359431,0.006612028460949659,0.1431358887667982,2575342.2897000033,303506.9994872272
35,4,113,189.8500061035156,5.656854249492381,23.483307814386684,4.0,4.0,19.92920565069653,25.809624055866145,0.050051067024469376,0.05006065707515381,1655334.1907578553,223205.21674792966
35,3,109,218.20001220703125,11.704699910719626,34.44955005561824,11.0,4.0,4.972166061401367,5.07806396484375,0.005338948220014572,0.10738256798825345,2048950.5962475154,258143.51077754472
35,2,126,258.14996337890625,21.95449840010015,45.06995075857108,19.0,11.0,7.890133857727051,7.745492935180664,0.10593655705451964,0.17424205079444563,3037148.1462786244,339563.48564082396
35,1,132,247.89990234375,11.313708498984761,13.18294712214057,8.0,8.0,18.829246282577515,11.065547704696655,0.07812575250864029,0.08570991287109668,3148542.3292741426,343534.1322064603
36,5,132,299.04998779296875,11.40175425099138,41.6952433391513,9.0,7.0,11.337460279464722,4.235429048538208,0.08834781497716904,0.08637692614387409,3510140.2348509347,370001.26829091
36,3,106,215.74996948242188,11.313708498984761,31.066106815521014,8.0,8.0,27.78611352806911,5.966799835325219,0.12743857502937314,0.10673309904702605,2144680.5487819742,268085.0685977468
36,2,115,239.75,21.95449840010015,23.260929962625614,11.0,19.0,14.812880158424376,0.04279136657714844,0.07534341514110565,0.1909086817400013,2678632.3352673235,313510.2014363377
36,1,122,230.79998779296875,15.0,34.76781685556649,0.0,15.0,11.53845489025116,18.854714751243588,0.0731373056769371,0.12295081967213115,2295253.133510689,278340.32667630835
37,4,166,259.04998779296875,12.041594578792296,57.70963781466861,9.0,8.0,7.954514503479004,8.231249809265138,0.014208134263753891,0.07253972637826685,3144385.5589998085,343080.5913867299
37,3,114,234.69998168945312,1.4142135623730951,17.44779111138451,1.0,1.0,28.67916066199541,18.943552821874622,0.03812249749898911,0.012405382126079782,2262658.3208651626,274387.62504734594
37,2,138,454.5999755859375,9.219544457292887,20.18446901116058,9.0,2.0,0.5962858200073242,6.001551985740662,0.04114817827939987,0.06680829316878904,6464940.719438253,552337.1610336977
37,1,244,302.84991455078125,11.313708498984761,18.066994427124538,8.0,8.0,7.88907516002655,7.88746440410614,0.06407925486564636,0.046367657782724434,3336679.053376062,355691.18221426825
38,4,234,460.70001220703125,12.206555615733702,36.127723477206324,10.0,7.0,8.80863869190216,2.017265796661377,0.003260604804381728,0.05216476758860557,6901548.382517648,577136.4691557743
38,3,216,224.04995727539062,7.0710678118654755,24.979714266597632,5.0,5.0,18.778524956898767,14.927015697117893,0.09489686787128447,0.03273642505493276,2012536.3242980365,255592.3687783472
38,2,119,241.6500244140625,5.0,27.80362695919385,0.0,5.0,10.885400772094727,6.811747193336487,0.006774118170142175,0.04201680672268908,2121118.3628241406,263092.35316518863
38,1,130,439.34991455078125,7.810249675906654,21.55819914272022,5.0,6.0,5.275412559509277,6.09627902507782,0.02779858931899071,0.06007884366082041,5279232.246460754,481925.7646158713
39,3,155,534.8499755859375,19.72308292331602,42.397707362806756,10.0,17.0,0.27068042755126953,4.96966290473938,0.04244264215230942,0.1272456962794582,8307453.032565096,652695.1526350586
39,2,248,446.0999755859375,3.0,20.95670680263024,0.0,3.0,24.841106689302247,8.978618404944429,0.006142952013760804,0.012096774193548387,5760338.709362481,511147.40501944127
39,1,209,312.3499755859375,15.811388300841896,22.875996262458884,9.0,13.0,8.88732385635376,0.2425370216369629,0.010655163787305357,0.07565257560211433,3265369.020697706,352113.7970344295
40,4,118,459.1000061035156,13.038404810405298,64.61267310100855,1.0,13.0,9.023955583572386,13.014720439910887,0.08081631362438202,0.11049495602038388,5901986.091637931,521666.79848323367
40,3,226,216.0000305175781,9.899494936611665,41.528183143866535,7.0,7.0,10.997398860956311,39.70867456682026,0.1623183786869049,0.04380307494075958,1815575.5545112565,242616.48874225852
40,1,223,229.40008544921875,18.439088914585774,18.794200457263933,4.0,18.0,10.896702885627748,18.85325503349304,0.07853744179010391,0.0826864973748241,1975468.3531531657,250884.7317353092
41,3,119,456.6000061035156,19.1049731745428,32.85167352977918,13.0,14.0,4.1947898864746085,5.483381509780884,0.007042598444968463,0.16054599306338488,5918219.291234996,521070.1538801644
41,2,219,362.0500183105469,6.0,31.811335977657794,0.0,6.0,9.060636288806565,18.689637242583558,0.02009544707834721,0.0273972602739726,3556600.0374814505,372832.9889576411
41,1,182,243.95001220703125,9.899494936611665,33.804109733857764,7.0,7.0,18.87090414762497,0.4400053024291992,0.010147201828658579,0.05439282932204212,2034003.3124156399,256260.33002539992
42,4,144,266.10000610351557,18.027756377319946,66.69992920044714,1.0,18.0,7.1306257247924805,6.950878143310548,0.07929713279008865,0.1251927526202774,2775195.214734655,318336.72341121105
43,4,173,460.1000061035156,12.806248474865697,55.946533982596186,10.0,8.0,7.1306257247924805,6.950878143310548,0.012159268371760843,0.07402455765818322,5547291.818352999,500182.4587247985
43,1,161,357.04998779296875,4.242640687119285,31.363633495156073,3.0,3.0,39.94381105626235,65.53008903935553,0.020321074873209,0.02635180551005767,3464111.0829711673,365149.3696673804
44,4,101,288.79998779296875,18.24828759089466,41.023221356344244,18.0,3.0,9.977154731750488,9.169286727905273,0.11002103984355928,0.18067611476133325,3027998.0645477884,334386.447219694
44,3,124,333.0,2.8284271247461903,26.705150154957174,2.0,2.0,20.85323721775785,16.942323018796742,0.0828360840678215,0.022809896167307987,3130387.776710513,341553.3081271535
44,2,168,258.79998779296875,6.0,44.7255381004447,6.0,0.0,9.958075523376463,9.939559936523438,0.029989438131451607,0.03571428571428571,2184737.311532635,270983.3125830912
44,1,127,254.34991455078125,18.027756377319946,20.043888105585545,6.0,17.0,5.89681339263916,16.540928840637207,0.041938744485378265,0.1419508376166925,2113302.6050112224,262122.92771924983
45,3,223,400.0,1.4142135623730951,57.84328301203531,1.0,1.0,6.026598930358888,0.9158037304878236,0.08412300795316696,0.00634176485369101,4201686.895282045,416028.99557208084
45,2,189,294.6499938964844,4.0,21.020620053651133,0.0,4.0,37.679966353345655,3.9586147586815064,0.0235112477093935,0.021164021164021163,2351748.452254279,281087.70320921944
45,1,142,540.7000122070311,15.524174696260024,31.50232081236362,15.0,4.0,2.150390625,1.887043118476868,0.04667210578918457,0.10932517391732412,6757429.812771068,569078.2498297322
46,4,111,340.3999938964844,6.082762530298219,11.512224090236757,6.0,1.0,14.993649244308472,3.932614207267761,0.005471238400787115,0.05479966243511909,3714886.499112231,381139.3128542554
46,3,182,341.6499938964844,3.0,23.13116378424353,0.0,3.0,2.0327574555121832,5.895646028337069,0.031654786318540566,0.016483516483516484,3363420.759105872,360596.55557710567
46,2,162,497.35003662109375,16.1245154965971,34.78895089868476,14.0,8.0,11.000745177268982,18.92158949375153,0.013478708453476429,0.09953404627529074,5230760.100300764,479502.99222608464
46,1,236,241.5999755859375,11.313708498984761,39.39748694880131,8.0,8.0,7.946391105651855,8.188416481018066,0.04877302795648575,0.04793944279230831,1929312.9280879588,249073.22800357777
47,3,233,263.04998779296875,26.248809496813376,20.399620645996603,20.0,17.0,14.035796642303467,8.127821922302246,0.06435100734233856,0.112655834750272,2410997.8514951314,286132.802809921
47,2,130,394.1999816894531,14.142135623730951,13.771532096772209,10.0,10.0,11.812370609579375,4.986526216958738,0.006485604681074618,0.10878565864408424,4706069.985196558,446680.3955020157
47,1,129,526.7501220703125,9.0,15.924646659194943,9.0,0.0,5.074029922485352,5.934980690479279,0.031062621623277664,0.06976744186046512,6166948.652710043,534742.2658308218
48,3,237,554.1500244140625,20.024984394500787,50.295321287718416,20.0,1.0,8.929377555847168,0.18381595611572266,0.09977996349334717,0.08449360504008771,6545556.096378153,559224.5974955304
48,1,155,583.5499877929688,16.0,51.07145746582572,0.0,16.0,29.700540273333896,23.82812974450644,0.07952922582626343,0.1032258064516129,7249144.422140002,597899.3547881434
49,4,175,299.79998779296875,23.345235059857504,22.638699842906554,17.0,16.0,19.15031898021698,16.13922119140625,0.13944454491138458,0.13340134319918573,2482302.6668530754,294595.1275106917
49,3,136,323.2500305175781,1.4142135623730951,40.67094983710006,1.0,1.0,20.85611187315544,2.035158761056664,0.12937715649604795,0.010398629135096288,2528547.8637672416,297992.22350409586
49,2,142,443.35003662109375,4.0,32.00061716474782,4.0,0.0,8.14687442779541,18.698694527149197,0.014899476431310175,0.028169014084507043,3844048.540581558,390303.99442669697
49,1,193,401.300048828125,8.54400374531753,30.052452428397814,8.0,3.0,8.018282890319824,3.6097373962402335,0.02475152723491192,0.044269449457603784,3370546.382686525,357277.20201108215
50,3,200,435.6499938964844,1.4142135623730951,70.11152778303449,1.0,1.0,3.945276260375977,0.0996856689453125,0.1080007329583168,0.007071067811865475,4414383.353406966,430799.7036612648
50,2,181,279.2000732421875,12.0,27.646263210818923,0.0,12.0,32.892757271416485,32.815759071614586,0.03928225859999657,0.06629834254143646,2009798.584454652,253210.82094269778
51,3,225,395.7500305175781,12.041594578792296,48.96761909557148,1.0,12.0,3.1366443634033203,3.2253570556640625,0.0035836866591125727,0.05351819812796576,4011980.1271244045,401198.01271244045
51,2,198,518.6000366210939,20.615528128088304,23.199464270424368,19.0,8.0,20.85135279301903,14.001982788216992,0.033276915550231934,0.10411882892973891,5412284.529792032,492025.8663447302
51,1,221,523.4999389648439,8.0,31.23902721431262,0.0,8.0,18.79105007648468,10.909375607967377,0.05344124510884285,0.03619909502262444,4955967.367029316,462146.3399236925
52,3,240,275.35000610351557,14.866068747318506,68.23859618458846,10.0,11.0,0.5718898773193359,8.048319816589355,0.09126600623130797,0.06194195311382711,2233462.4868225404,272860.87100576144
52,2,120,447.25,14.142135623730951,32.67561614349945,10.0,10.0,20.96577434701612,31.741159866098318,0.09359725564718246,0.11785113019775792,3834377.0773372655,391344.4717041905
52,1,188,564.9500732421875,3.0,23.47283386393431,0.0,3.0,18.78299880027771,8.040631294250487,0.010358440689742563,0.015957446808510637,5208779.668693977,477488.04936428735
53,3,161,530.3500366210939,20.024984394500787,54.817171529764764,20.0,1.0,0.6027030944824219,2.990453362464905,0.01862121745944023,0.12437878505901111,5641539.23925339,504594.6094681211
53,2,214,518.949951171875,9.0,27.491796750261482,0.0,9.0,29.84693022398278,11.934138900833206,0.057575691491365426,0.04205607476635514,4712193.323595037,447261.59706217714
53,1,219,387.300048828125,10.04987562112089,37.50942635713363,1.0,10.0,9.01839828491211,9.03112506866455,0.019428368657827374,0.04588984301881685,3104546.6047471534,338733.8051136186
54,4,239,261.45001220703125,25.612496949731394,64.7181370779786,16.0,20.0,1.1683006286621094,9.968449592590332,0.1580379456281662,0.10716525920389705,1802924.9658204801,238803.24545896135
54,2,135,388.9500427246094,11.313708498984761,30.738601418904764,8.0,8.0,39.57642956078053,11.018980873457622,0.05950094759464264,0.08380524814062786,2886488.200008248,322719.1915734726
54,1,160,583.7999267578125,11.704699910719626,25.64097775929235,11.0,4.0,8.44881534576416,6.8777501583099365,0.02671691030263901,0.07315437444199765,5353970.358685793,486724.5780623448
