path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,teo_point_vel,Energy,energy_new,avg_energy
267,3,108,105.94998168945312,3.1622776601683795,13.794061214045968,1.0,3.0,2.80553676000136,6.843984842300415,0.029280348705262773,19014335.17198005,2691093.2011969984,326342.9857916701
267,2,147,16.949981689453125,7.0710678118654755,4.375830533615838,1.0,7.0,5.183414340019227,6.60772442817688,0.048102502121533844,1512315.663152468,378155.92139298585,94538.98034824646
267,1,89,87.9000015258789,8.06225774829855,8.952121743141827,4.0,7.0,1.0047584772109983,0.7556290626525879,0.09058716571121965,9189553.28717304,1646460.678362212,222008.7125805879
267,0,73,75.10000610351562,7.615773105863909,5.619432119001416,3.0,7.0,3.6898594987578686,3.4675073623657227,0.1043256589844371,14158203.64276763,1932756.0554718089,265484.4617548514
268,4,120,156.0500030517578,7.615773105863909,10.704752554503392,3.0,7.0,2.9090925455093384,2.932785749435425,0.06346477588219925,30670588.914095882,3928424.139119687,390892.8117342749
268,3,70,67.94999694824219,6.324555320336759,8.542419436531013,2.0,6.0,6.445317506790161,3.996283173561096,0.09035079029052513,5893412.7196892705,1527935.954966722,233008.04869220813
268,2,65,20.04998779296875,6.708203932499369,5.610996071633956,3.0,6.0,4.811519384384155,3.906859159469605,0.10320313742306722,1546017.5085992743,402435.41605215165,97604.92516896529
268,1,141,143.14999389648438,6.4031242374328485,12.274548458600643,5.0,4.0,1.0878169536590576,1.1671099662780762,0.04541222863427552,23666451.718644068,3450715.3377170884,365775.09424855444
268,0,106,170.25001525878906,5.0,12.779557542916374,4.0,3.0,5.729002764146344,4.9886521360458564,0.04716981132075472,39606971.54098544,5087817.41535444,476517.76031392155
269,5,100,0.0,2.23606797749979,8.170304076550178,2.0,1.0,3.932643294334412,7.893325090408325,0.022360679774997897,714657.1763791966,200825.1605279313,53672.781809956905
269,4,71,75.19999694824219,3.605551275463989,3.7896956701437574,3.0,2.0,1.0378850396844967,3.951090525290056,0.05078241233047872,6493876.290789065,1314953.7169165916,193879.3482753351
269,3,98,97.04999542236328,4.123105625617661,11.62374103171088,1.0,4.0,2.2685063775751217,2.8572797285523848,0.04207250638385368,13891493.227233166,2158780.3460491765,278697.34427894483
269,2,64,61.95001220703125,6.708203932499369,7.871411248050215,3.0,6.0,4.4592188596725455,5.911038160324098,0.10481568644530265,8532054.844322706,1386188.587173818,224869.48256658064
269,1,83,80.75001525878906,8.48528137423857,6.545924367821725,6.0,6.0,1.354958176612854,4.174229025840758,0.1022323057137177,8144822.14720872,1622622.043106952,229473.40999673924
269,0,104,141.300048828125,8.602325267042627,6.268598516782328,5.0,7.0,3.240561783313751,2.106746315956116,0.08271466602925602,26368171.487712216,3676019.116729663,381185.42529542657
