t1|t2|route_num|t3|t4|point|t5|simtime|feature_text|feature_num|log
In|Route:|434.0|In|point:|6.0|SimTime:|-428.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-427.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-426.25|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-425.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-424.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-423.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-422.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-421.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-420.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-419.2|TankMass:|10.001|Negative Simtime
In|Route:|434.0|In|point:|6.0|SimTime:|-418.2|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|6.0|SimTime:|-565.25|TargetRHO:|5.099|DRONE out of control and lost the target
In|Route:|435.0|In|point:|5.0|SimTime:|-6.85|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-5.85|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-4.85|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-3.8|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-2.85|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-1.8|TankMass:|10.001|Negative Simtime
In|Route:|435.0|In|point:|5.0|SimTime:|-0.8|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|7.0|SimTime:|0.0|TargetRHO:|2.0781|DRONE out of control and lost the target
In|Route:|436.0|In|point:|6.0|SimTime:|-7.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-6.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-5.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-4.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-3.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-2.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-1.15|TankMass:|10.001|Negative Simtime
In|Route:|436.0|In|point:|6.0|SimTime:|-0.15|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-493.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-492.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-491.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-490.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-489.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-488.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-487.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-486.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-485.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-484.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-483.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-482.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-481.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-480.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-479.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-478.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-477.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-476.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-475.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-474.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-473.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-472.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-471.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-470.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-469.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-468.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-467.95|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-466.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-465.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-464.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-463.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-462.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-461.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-460.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-459.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-458.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-457.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-456.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-455.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-454.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-453.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-452.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-451.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-450.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-449.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-448.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-447.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-446.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-445.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-444.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-443.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-442.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-441.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-440.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-439.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-438.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-437.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-436.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-435.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-434.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-433.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-432.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-431.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-430.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-429.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-428.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-427.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-426.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-425.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-424.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-423.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-422.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-421.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-420.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-419.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-418.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-417.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-416.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-415.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-414.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-413.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-412.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-411.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-410.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-409.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-408.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-407.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-406.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-405.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-404.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-403.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-402.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-401.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-400.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-399.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-398.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-397.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-396.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-395.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-394.9|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-393.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-392.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-391.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-390.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-389.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-388.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-387.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-386.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-385.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-384.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-383.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-382.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-381.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-380.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-379.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-378.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-377.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-376.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-375.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-374.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-373.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-372.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-371.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-370.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-369.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-368.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-367.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-366.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-365.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-364.85|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-363.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-362.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-361.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-360.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-359.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-358.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-357.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-356.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-355.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-354.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-353.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-352.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-351.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-350.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-349.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-348.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-347.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-346.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-345.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-344.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-343.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-342.8|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-341.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-340.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-339.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-338.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-337.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-336.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-335.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-334.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-333.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-332.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-331.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-330.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-329.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-328.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-327.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-326.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-325.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-324.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-323.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-322.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-321.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-320.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-319.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-318.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-317.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-316.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-315.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-314.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-313.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-312.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-311.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-310.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-309.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-308.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-307.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-306.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-305.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-304.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-303.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-302.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-301.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-300.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-299.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-298.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-297.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-296.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-295.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-294.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-293.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-292.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-291.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-290.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-289.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-288.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-287.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-286.75|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-285.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-284.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-283.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-282.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-281.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-280.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-279.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-278.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-277.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-276.7|TankMass:|10.001|Negative Simtime
In|Route:|437.0|In|point:|6.0|SimTime:|-275.75|TankMass:|10.001|Negative Simtime
